Velocidad [RPM],Aceleracion [V_Acc], Voltaje[V],Corriente[A],Temperatura[°C],Latitud,Longitud,Velocidad[GPS: km/h],Satelites, Altitud, Hora, Minutos, Year
240.00,1.58,50.97003286,5.15376400,27.75923222,4.820457667000001,-75.685129166999995,23.35372000,7.00,1443.40000000,16,13,2024
300.00,1.59,50.69445774,6.99122673,27.75920951,4.820457667000001,-75.685129166999995,23.35372000,7.00,1443.40000000,16,13,2024
360.00,1.59,50.68547095,6.65616804,27.76321572,4.820618500000001,-75.685056667000001,21.96472000,12.00,1441.10000000,16,13,2024
360.00,1.59,50.60998191,6.81857463,27.77755846,4.820618500000001,-75.685056667000001,21.96472000,12.00,1441.10000000,16,13,2024
330.00,1.59,50.71993269,6.36948935,27.77328732,4.820789833000000,-75.684994333000004,23.76116000,9.00,1439.90000000,16,13,2024
390.00,1.58,50.91339379,5.46333455,27.76674555,4.820847500000001,-75.684974499999997,23.76116000,9.00,1440.10000000,16,13,2024
240.00,1.58,50.91550309,5.25790801,27.77866855,4.820962333000000,-75.684933166999996,24.02044000,11.00,1440.40000000,16,13,2024
270.00,1.59,50.86168632,5.55079822,27.76363097,4.821019500000001,-75.684908832999990,24.16860000,12.00,1440.10000000,16,13,2024
360.00,1.59,50.88824563,5.97583308,27.77898990,4.821019500000001,-75.684908832999990,24.16860000,12.00,1440.10000000,16,13,2024
360.00,1.59,50.98488706,5.10116855,27.77794472,4.821181000000001,-75.684813332999993,23.46484000,12.00,1440.50000000,16,13,2024
270.00,1.58,50.97590027,5.49168417,27.76462695,4.821181000000001,-75.684813332999993,23.46484000,12.00,1440.50000000,16,13,2024
240.00,1.60,51.65473721,1.29076237,27.76604799,4.821322500000000,-75.684696000000002,24.22416000,12.00,1440.80000000,16,13,2024
330.00,1.60,50.77571021,6.49592501,27.76685587,4.821361500000000,-75.684648333000001,24.22416000,12.00,1440.60000000,16,13,2024
360.00,1.60,50.72312635,6.61140329,27.77179776,4.821441667000001,-75.684560166999998,23.70560000,12.00,1440.70000000,16,13,2024
390.00,1.60,50.62449446,7.00547831,27.74904899,4.821489000000000,-75.684526332999997,23.48336000,12.00,1440.30000000,16,13,2024
450.00,1.60,50.32911869,8.85514072,27.75737691,4.821576167000000,-75.684444166999993,23.33520000,12.00,1440.30000000,16,13,2024
420.00,1.61,49.86629153,11.47389988,27.75158148,4.821617333000000,-75.684403167000002,22.68700000,12.00,1440.30000000,16,13,2024
420.00,1.63,49.49618428,14.67754611,27.74719112,4.821617333000000,-75.684403167000002,22.68700000,12.00,1440.30000000,16,13,2024
390.00,1.63,49.08646088,15.75492924,27.62943015,4.821736167000000,-75.684293000000000,19.48304000,11.00,1442.50000000,16,13,2024
390.00,1.63,49.04363622,15.91339955,27.62127941,4.821776167000001,-75.684260667000007,19.48304000,12.00,1443.60000000,16,13,2024
390.00,1.62,49.21912374,14.71692290,27.69453830,4.821847833000000,-75.684186167000007,20.11272000,12.00,1444.90000000,16,13,2024
420.00,1.61,49.68957111,11.73327584,27.71063611,4.821884667000000,-75.684147999999993,20.50164000,12.00,1444.60000000,16,13,2024
420.00,1.60,51.46931223,1.01053249,27.65960074,4.821964000000001,-75.684076999999998,21.66840000,12.00,1444.60000000,16,13,2024
420.00,0.30,51.55690745,0.88106784,27.69603018,4.822005833000001,-75.684039666999991,22.29808000,12.00,1445.70000000,16,13,2024
420.00,1.61,50.00404938,9.94935774,27.68759449,4.822005833000001,-75.684039666999991,22.29808000,12.00,1445.70000000,16,13,2024
390.00,1.59,50.75099283,6.04032113,27.67346312,4.822187333000001,-75.683909666999991,22.13140000,12.00,1444.20000000,16,13,2024
240.00,1.58,51.02799395,4.17455067,27.68689891,4.822187333000001,-75.683909666999991,22.13140000,12.00,1444.20000000,16,13,2024
240.00,1.58,51.00088503,4.57924807,27.67923253,4.822352500000000,-75.683832667000006,24.48344000,12.00,1444.00000000,16,13,2024
240.00,1.58,50.89827222,4.28635787,27.68610630,4.822352500000000,-75.683832667000006,24.48344000,12.00,1444.20000000,16,13,2024
240.00,1.58,50.99436404,4.07157917,27.67855657,4.822466333000001,-75.683787499999990,24.50196000,12.00,1444.20000000,16,13,2024
240.00,1.58,51.01498167,4.33743185,27.67216969,4.822524000000000,-75.683765667000004,24.55752000,12.00,1443.60000000,16,13,2024
240.00,1.58,50.98454541,4.58502687,27.65674379,4.822524000000000,-75.683765667000004,24.55752000,12.00,1443.60000000,16,13,2024
240.00,1.44,51.50932944,1.46186508,27.63981494,4.822701000000001,-75.683711333000003,24.29824000,12.00,1443.70000000,16,13,2024
360.00,1.61,50.75723159,5.85633477,27.66909481,4.822701000000001,-75.683711333000003,24.29824000,12.00,1443.70000000,16,13,2024
420.00,1.47,51.51888070,1.46250717,27.64297377,4.822874500000001,-75.683671833000003,24.53900000,12.00,1444.10000000,16,13,2024
420.00,0.31,51.66312983,0.87506571,27.70038331,4.822929667000001,-75.683652167000001,24.53900000,12.00,1444.40000000,16,13,2024
420.00,0.59,51.60248013,1.36916700,27.64116499,4.823033667000000,-75.683615667000001,20.76092000,12.00,1444.50000000,16,13,2024
360.00,1.31,50.18853854,4.85189852,27.51944501,4.823079500000001,-75.683595999999990,19.79788000,11.00,1444.00000000,16,14,2024
390.00,1.60,49.43057328,14.20510834,27.59002868,4.823170667000001,-75.683556499999991,19.40896000,11.00,1444.00000000,16,14,2024
420.00,1.48,50.36514013,8.36670656,27.59673196,4.823216833000000,-75.683537333000003,20.11272000,12.00,1443.70000000,16,14,2024
420.00,1.41,50.41001467,7.60759010,27.61585122,4.823216833000000,-75.683537333000003,20.11272000,12.00,1443.70000000,16,14,2024
420.00,1.42,50.75758809,7.00504559,27.58207004,4.823369000000000,-75.683481833000003,22.02028000,12.00,1443.40000000,16,14,2024
450.00,1.46,50.53651303,6.93528125,27.57942090,4.823421000000000,-75.683464333000003,22.02028000,12.00,1443.80000000,16,14,2024
420.00,1.48,50.49255945,7.64230477,27.60632380,4.823523333000000,-75.683420166999990,22.68700000,12.00,1445.00000000,16,14,2024
450.00,1.51,50.55831900,6.73937437,27.62339353,4.823574833000001,-75.683398667000005,21.66840000,12.00,1445.60000000,16,14,2024
420.00,1.50,50.72311149,5.64317525,27.62136332,4.823679667000001,-75.683352666999992,23.09444000,12.00,1445.60000000,16,14,2024
450.00,1.45,50.86655850,4.75381247,27.65846956,4.823732833000001,-75.683328000000003,23.31668000,12.00,1446.10000000,16,14,2024
450.00,1.47,51.00578692,3.99108077,27.66621101,4.823732833000001,-75.683328000000003,23.31668000,12.00,1446.10000000,16,14,2024
420.00,1.52,50.86092876,5.15169815,27.68439497,4.823892500000001,-75.683252167000008,23.44632000,12.00,1446.50000000,16,14,2024
300.00,1.51,51.03928314,4.92938188,27.67655465,4.823945333000001,-75.683223666999994,23.44632000,12.00,1445.90000000,16,14,2024
210.00,1.52,51.21930119,3.54281904,27.70155182,4.824052500000000,-75.683164999999998,24.55752000,12.00,1445.00000000,16,14,2024
240.00,1.51,51.22280678,3.43605084,27.65618148,4.824108333000000,-75.683138500000000,24.59456000,12.00,1444.90000000,16,14,2024
240.00,1.50,51.27874770,3.22212360,27.68119906,4.824217833000000,-75.683075833000001,25.00200000,12.00,1444.90000000,16,14,2024
240.00,1.46,51.48955850,1.79361561,27.70188198,4.824271833000000,-75.683044499999994,24.68716000,12.00,1444.20000000,16,14,2024
240.00,1.46,51.47213453,1.65153252,27.68265788,4.824271833000000,-75.683044499999994,24.68716000,12.00,1444.20000000,16,14,2024
240.00,1.44,51.47896746,2.19175254,27.67799381,4.824431000000000,-75.682946500000003,24.55752000,12.00,1443.00000000,16,14,2024
270.00,1.40,51.57655955,1.47132891,27.70003050,4.824483000000000,-75.682913833000000,24.55752000,12.00,1442.90000000,16,14,2024
210.00,1.41,51.54639067,1.95621762,27.72244431,4.824588833000000,-75.682858167000004,23.50188000,12.00,1443.50000000,16,14,2024
390.00,1.41,51.57134573,1.57926962,27.72390206,4.824643833000000,-75.682840000000002,23.27964000,12.00,1446.00000000,16,14,2024
390.00,1.43,51.47719981,2.46236505,27.69917602,4.824748167000000,-75.682780500000008,23.63152000,12.00,1446.00000000,16,14,2024
390.00,1.42,51.61957732,1.44177886,27.72590092,4.824797833000000,-75.682746499999993,23.79820000,12.00,1444.50000000,16,14,2024
360.00,1.45,51.52601071,1.62085185,27.69443150,4.824797833000000,-75.682746499999993,23.79820000,12.00,1444.50000000,16,14,2024
240.00,1.43,51.49539620,1.61821370,27.73492514,4.824999333000000,-75.682618000000001,22.92776000,12.00,1444.10000000,16,14,2024
330.00,1.34,51.50742811,1.43747966,27.73030087,4.824999333000000,-75.682618000000001,22.92776000,12.00,1444.10000000,16,14,2024
270.00,1.57,51.32916285,3.07473631,27.77883085,4.825158500000000,-75.682524167000000,24.46492000,12.00,1442.50000000,16,14,2024
240.00,1.57,51.56942954,1.78398428,27.75316075,4.825158500000000,-75.682524167000000,24.46492000,12.00,1441.40000000,16,14,2024
240.00,1.57,51.63270843,1.64359017,27.76343957,4.825266500000000,-75.682456333000001,25.70576000,12.00,1441.40000000,16,14,2024
240.00,1.56,51.63887292,1.51739180,27.76115253,4.825322667000000,-75.682424667000010,25.48352000,12.00,1441.00000000,16,14,2024
300.00,1.19,51.68740159,1.37470850,27.75986150,4.825322667000000,-75.682424667000010,25.48352000,12.00,1441.00000000,16,14,2024
300.00,1.55,51.39695742,2.82366563,27.75970580,4.825487333000000,-75.682317667000003,25.92800000,12.00,1440.80000000,16,14,2024
240.00,1.53,51.56197273,2.95416320,27.76517524,4.825487333000000,-75.682317667000003,25.92800000,12.00,1440.80000000,16,14,2024
270.00,1.55,51.64719127,1.51649846,27.75542118,4.825644833000001,-75.682198833000002,25.89096000,12.00,1439.60000000,16,14,2024
240.00,1.55,51.65200404,1.52110475,27.76100980,4.825700500000000,-75.682163666999997,25.89096000,12.00,1439.30000000,16,14,2024
240.00,1.55,51.66415477,1.52864231,27.76256041,4.825810333000000,-75.682090000000004,26.02060000,12.00,1438.80000000,16,14,2024
270.00,1.55,51.64410160,1.54447120,27.75559307,4.825865667000001,-75.682059499999994,25.15016000,12.00,1439.10000000,16,14,2024
240.00,1.55,51.66157014,1.54093971,27.74565433,4.825975500000001,-75.681999666999999,24.44640000,12.00,1439.10000000,16,14,2024
240.00,1.55,51.40658294,2.45096100,27.76738149,4.826030333000001,-75.681978499999997,23.09444000,12.00,1440.60000000,16,14,2024
240.00,1.55,51.64613663,2.33269103,27.76127580,4.826030333000001,-75.681978499999997,23.09444000,12.00,1440.60000000,16,14,2024
270.00,1.55,51.56225496,2.73394070,27.74934730,4.826196333000001,-75.681898833000005,25.11312000,12.00,1441.80000000,16,14,2024
240.00,1.55,51.55372865,1.89072456,27.74358921,4.826249167000001,-75.681865999999997,25.11312000,12.00,1439.50000000,16,15,2024
240.00,1.56,51.30215792,4.32651634,27.76457504,4.826359333000000,-75.681806667000000,24.92792000,12.00,1439.50000000,16,15,2024
240.00,1.55,51.12459081,4.47957076,27.77343336,4.826413000000000,-75.681776666999995,24.20564000,12.00,1439.60000000,16,15,2024
240.00,1.56,51.00280122,4.72590953,27.75752286,4.826517500000000,-75.681714166999993,23.79820000,12.00,1439.60000000,16,15,2024
240.00,1.56,51.10749363,4.68258249,27.76785196,4.826569167000000,-75.681681333000003,24.05748000,12.00,1440.50000000,16,15,2024
240.00,1.56,51.15571036,4.19653523,27.77038617,4.826569167000000,-75.681681333000003,24.05748000,12.00,1440.50000000,16,15,2024
240.00,1.56,50.98034167,5.18006173,27.78090184,4.826721333000000,-75.681580499999991,24.29824000,12.00,1441.00000000,16,15,2024
270.00,1.56,51.02084908,4.51087957,27.76536017,4.826773000000001,-75.681549666999998,24.29824000,12.00,1441.60000000,16,15,2024
210.00,1.55,51.01807134,5.69736196,27.77084696,4.826875333000001,-75.681489833000004,23.48336000,12.00,1442.40000000,16,15,2024
240.00,1.55,51.23244716,3.65930232,27.74903278,4.826928167000001,-75.681457667000007,24.83532000,12.00,1442.50000000,16,15,2024
240.00,1.55,51.25866482,3.86176967,27.75027791,4.827031500000001,-75.681396000000002,23.66856000,12.00,1442.50000000,16,15,2024
240.00,1.55,51.26497785,3.57795246,27.76723224,4.827083833000000,-75.681362832999994,24.46492000,12.00,1443.20000000,16,15,2024
240.00,1.55,51.31320944,3.59411635,27.77386174,4.827083833000000,-75.681362832999994,24.46492000,12.00,1443.20000000,16,15,2024
240.00,1.55,51.04372455,4.35115300,27.80654236,4.827294500000000,-75.681224832999998,24.79828000,12.00,1441.50000000,16,15,2024
240.00,1.55,51.18368082,3.78037794,27.79606570,4.827294500000000,-75.681224832999998,24.79828000,12.00,1441.50000000,16,15,2024
240.00,1.56,51.10946923,4.35222780,27.79038884,4.827398500000001,-75.681155000000002,24.90940000,12.00,1441.70000000,16,15,2024
240.00,1.55,51.06343607,4.19276645,27.80067495,4.827451500000001,-75.681118667000006,24.63160000,12.00,1441.80000000,16,15,2024
210.00,1.56,51.10866711,4.00576506,27.78080770,4.827556333000001,-75.681046332999999,24.94644000,12.00,1441.80000000,16,15,2024
240.00,1.56,51.15593317,3.51762403,27.78532676,4.827609500000001,-75.681010666999997,24.59456000,12.00,1440.80000000,16,15,2024
360.00,1.54,51.11365812,3.74262032,27.78750538,4.827609500000001,-75.681010666999997,24.59456000,12.00,1440.80000000,16,15,2024
330.00,1.56,51.15385358,4.31995586,27.79352591,4.827822167000000,-75.680877167000009,24.76124000,12.00,1439.70000000,16,15,2024
270.00,1.56,51.14118295,4.36290602,27.77423821,4.827822167000000,-75.680877167000009,24.76124000,12.00,1439.70000000,16,15,2024
330.00,1.56,51.47179288,1.55773173,27.75871324,4.827925500000000,-75.680807166999999,24.44640000,12.00,1438.80000000,16,15,2024
270.00,0.28,51.70662293,0.88116555,27.80789406,4.827977667000000,-75.680772666999995,24.44640000,12.00,1438.30000000,16,15,2024
360.00,0.28,51.72242780,0.89261148,27.79624434,4.828075167000000,-75.680714667000001,19.89048000,12.00,1438.30000000,16,15,2024
180.00,0.28,51.73765335,0.90033051,27.79315892,4.828107000000001,-75.680689832999998,13.09364000,12.00,1438.80000000,16,15,2024
120.00,0.28,51.73759394,0.89142501,27.80657161,4.828107000000001,-75.680689832999998,13.09364000,12.00,1438.80000000,16,15,2024
30.00,0.28,51.74136690,0.88614872,27.80027863,4.828145833000000,-75.680650166999994,2.48168000,12.00,1437.70000000,16,15,2024
0.00,0.28,51.73448941,0.88993146,27.81179355,4.828145833000000,-75.680650166999994,2.48168000,12.00,1437.70000000,16,15,2024
0.00,0.29,51.76125668,0.88984771,27.81289525,4.828151000000000,-75.680642500000008,0.05556000,12.00,1437.30000000,16,15,2024
0.00,0.32,51.75439404,0.90030259,27.79903125,4.828152000000001,-75.680643833000003,0.05556000,12.00,1437.50000000,16,15,2024
0.00,0.32,51.76110813,0.88031409,27.80260462,4.828152667000001,-75.680643167000001,0.00000000,12.00,1437.50000000,16,15,2024
0.00,0.32,51.76448004,0.90045613,27.80256239,4.828153667000001,-75.680643999999999,0.09260000,12.00,1437.80000000,16,15,2024
0.00,0.32,50.94188415,8.63740282,27.75695526,4.828154167000000,-75.680643666999998,0.01852000,12.00,1437.80000000,16,15,2024
120.00,0.28,51.75653304,0.88554850,27.78921334,4.828155333000000,-75.680644333000000,0.07408000,12.00,1437.90000000,16,15,2024
120.00,0.83,50.09217935,6.86529357,27.28501918,4.828155333000000,-75.680644333000000,0.07408000,12.00,1437.90000000,16,15,2024
60.00,0.44,51.74043109,0.88658143,27.63914963,4.828161500000001,-75.680634166999993,2.18536000,12.00,1438.60000000,16,15,2024
150.00,0.35,51.72193761,0.89684089,27.77995722,4.828163833000000,-75.680632000000001,2.18536000,12.00,1438.70000000,16,15,2024
0.00,0.31,51.75001205,0.88596726,27.77596482,4.828166000000000,-75.680633666999996,0.07408000,12.00,1439.60000000,16,15,2024
90.00,0.66,49.60115891,13.78562894,27.25223499,4.828166167000000,-75.680632000000001,0.09260000,12.00,1439.40000000,16,15,2024
390.00,0.70,49.50616630,17.69082697,27.62507203,4.828173667000000,-75.680629167000006,3.27804000,12.00,1439.40000000,16,15,2024
240.00,0.81,50.91412165,13.33362634,27.56246852,4.828182833000000,-75.680618999999991,5.74120000,12.00,1439.70000000,16,15,2024
390.00,1.36,49.02463770,16.71751806,27.31862487,4.828182833000000,-75.680618999999991,5.74120000,12.00,1439.70000000,16,15,2024
390.00,1.63,48.91370654,16.55959213,27.40018198,4.828232667000000,-75.680590499999995,11.64908000,12.00,1440.90000000,16,16,2024
330.00,1.49,49.56317672,11.59685989,27.51564116,4.828266167000000,-75.680574332999999,11.64908000,12.00,1440.70000000,16,16,2024
420.00,1.49,51.47794252,0.98699853,27.63893001,4.828347667000000,-75.680525000000002,20.24236000,12.00,1441.20000000,16,16,2024
420.00,1.58,50.25088162,8.50772880,27.72484478,4.828391333000000,-75.680494832999993,21.22392000,12.00,1441.40000000,16,16,2024
420.00,1.54,51.39726936,1.46829992,27.68298135,4.828485167000001,-75.680436832999999,22.52032000,12.00,1441.40000000,16,16,2024
450.00,1.01,51.53184841,0.86990108,27.74018549,4.828531667000000,-75.680401000000001,23.27964000,12.00,1442.60000000,16,16,2024
360.00,0.87,49.17949274,17.24757632,27.58943871,4.828531667000000,-75.680401000000001,23.27964000,12.00,1442.60000000,16,16,2024
360.00,1.58,48.99023538,16.07649010,27.46334429,4.828674000000001,-75.680261166999995,15.35308000,12.00,1441.70000000,16,16,2024
390.00,1.53,49.49980871,11.65995209,27.75099778,4.828674000000001,-75.680261166999995,15.35308000,12.00,1441.70000000,16,16,2024
390.00,1.06,51.40753361,1.38548443,27.69580364,4.828745167000001,-75.680182333000001,21.33504000,12.00,1441.40000000,16,16,2024
390.00,1.55,49.50246761,12.62385301,27.44259576,4.828776500000000,-75.680136666999997,21.33504000,12.00,1441.40000000,16,16,2024
420.00,1.59,50.12350686,9.02388445,27.74410790,4.828842500000001,-75.680054999999999,20.64980000,12.00,1441.40000000,16,16,2024
420.00,1.54,50.06613994,9.16279896,27.69434413,4.828881167000001,-75.680014832999997,22.05732000,12.00,1443.00000000,16,16,2024
450.00,0.29,51.49244022,0.88838207,27.74459744,4.828881167000001,-75.680014832999997,22.05732000,12.00,1443.00000000,16,16,2024
360.00,0.29,51.51002759,0.87373965,27.75779856,4.828986667000000,-75.679882500000008,21.55728000,12.00,1441.90000000,16,16,2024
330.00,0.29,51.53544313,0.87534488,27.76761835,4.828986667000000,-75.679882500000008,21.55728000,12.00,1441.90000000,16,16,2024
240.00,0.86,49.20627486,18.51473857,27.39184601,4.829071167000001,-75.679790333000003,12.31580000,12.00,1442.50000000,16,16,2024
270.00,1.09,51.17054971,1.98051928,27.49714392,4.829087500000000,-75.679763832999995,12.31580000,12.00,1441.70000000,16,16,2024
210.00,0.33,51.48597864,1.06437024,27.73622150,4.829077833000001,-75.679700166999994,11.13052000,12.00,1441.70000000,16,16,2024
270.00,1.46,48.87710579,16.57321558,27.31820989,4.829069333000000,-75.679675500000005,7.27836000,10.00,1438.60000000,16,16,2024
330.00,1.60,48.79154560,16.31383962,27.39318715,4.829098000000001,-75.679629500000000,13.92704000,10.00,1438.60000000,16,16,2024
390.00,1.44,50.13677166,7.38717218,27.51193429,4.829116833000001,-75.679603000000001,11.94540000,12.00,1442.00000000,16,16,2024
390.00,1.12,51.31880948,1.40156456,27.67082136,4.829116833000001,-75.679603000000001,11.94540000,12.00,1442.00000000,16,16,2024
390.00,0.57,51.43869772,1.00903893,27.72066271,4.829183000000001,-75.679473666999994,16.20500000,12.00,1443.10000000,16,16,2024
330.00,0.43,51.47675418,0.99316817,27.72271317,4.829222500000001,-75.679447333000000,16.20500000,12.00,1444.00000000,16,16,2024
270.00,0.35,51.50254108,0.98842230,27.71117685,4.829283833000000,-75.679392500000002,14.01964000,12.00,1445.50000000,16,16,2024
180.00,0.73,51.44704578,1.39260324,27.62984340,4.829300500000001,-75.679367833000004,10.29712000,12.00,1446.40000000,16,16,2024
180.00,0.75,51.48813250,1.11015396,27.66598472,4.829324833000001,-75.679328166999990,8.33400000,12.00,1446.40000000,16,16,2024
150.00,0.81,50.05159767,8.19740449,27.23388618,4.829334500000000,-75.679306166999991,7.98212000,12.00,1448.00000000,16,16,2024
150.00,0.82,51.16099845,1.42677353,27.40038689,4.829334500000000,-75.679306166999991,7.98212000,12.00,1448.00000000,16,16,2024
150.00,0.30,51.52323298,0.91740169,27.63224877,4.829362833000001,-75.679251667000002,7.51912000,12.00,1447.30000000,16,16,2024
150.00,0.29,51.55120343,0.91163685,27.57345641,4.829362833000001,-75.679251667000002,7.51912000,12.00,1447.30000000,16,16,2024
150.00,0.38,51.54445963,0.90349907,27.64497972,4.829365667000001,-75.679187666999991,6.27828000,12.00,1446.20000000,16,16,2024
120.00,0.56,50.04117002,12.52931241,27.23618706,4.829365333000001,-75.679167832999993,6.27828000,12.00,1445.90000000,16,16,2024
150.00,0.54,51.17496140,2.88197008,27.51455123,4.829368833000001,-75.679138167000008,4.31516000,12.00,1445.20000000,16,16,2024
180.00,0.80,50.20404633,9.25135138,27.45605742,4.829368833000001,-75.679119999999997,6.20420000,12.00,1445.20000000,16,16,2024
180.00,0.89,51.45557209,0.90033051,27.49843881,4.829362833000001,-75.679084666999996,7.11168000,12.00,1445.20000000,16,16,2024
210.00,0.30,51.52260910,0.87608467,27.69498488,4.829359167000000,-75.679062166999999,8.88960000,12.00,1445.00000000,16,16,2024
150.00,0.30,51.54139966,0.88228223,27.70102420,4.829359167000000,-75.679062166999999,8.88960000,12.00,1445.00000000,16,16,2024
120.00,0.40,51.53401712,0.97690657,27.67916461,4.829364167000000,-75.679027500000000,5.79676000,12.00,1445.90000000,16,16,2024
120.00,0.77,51.19546020,1.96896169,27.34165016,4.829364167000000,-75.679027500000000,5.79676000,12.00,1445.90000000,16,16,2024
120.00,0.64,50.97475649,4.77315889,27.59393631,4.829364833000000,-75.678981332999999,5.44488000,12.00,1447.40000000,16,17,2024
120.00,0.66,51.29262152,2.98628159,27.56374716,4.829364667000000,-75.678961000000004,5.44488000,12.00,1447.60000000,16,17,2024
150.00,0.67,51.56305709,0.94252691,27.63744766,4.829363333000000,-75.678918832999997,5.74120000,11.00,1447.90000000,16,17,2024
120.00,0.61,51.11979290,3.86509178,27.53039645,4.829361833000000,-75.678903667000003,5.37080000,11.00,1447.40000000,16,17,2024
120.00,0.82,50.35408860,7.26525906,27.14538168,4.829358000000000,-75.678866333000005,5.46340000,11.00,1447.40000000,16,17,2024
150.00,0.70,51.28473394,6.55799825,27.61282454,4.829359667000001,-75.678852500000006,3.92624000,10.00,1447.40000000,16,17,2024
180.00,0.79,51.03937226,5.69924635,27.47817428,4.829359667000001,-75.678852500000006,3.92624000,10.00,1447.40000000,16,17,2024
150.00,0.76,51.16784624,3.26279853,27.50998943,4.829353000000001,-75.678800167000002,7.01908000,10.00,1448.50000000,16,17,2024
180.00,0.84,50.98439687,4.18577326,27.48790478,4.829353000000001,-75.678800167000002,7.01908000,10.00,1448.50000000,16,17,2024
180.00,0.82,51.11612392,3.45035825,27.50682972,4.829360167000000,-75.678743667000007,6.18568000,9.00,1452.60000000,16,17,2024
180.00,0.75,51.47067882,1.36941825,27.64466638,4.829355500000001,-75.678722667000002,6.18568000,10.00,1452.90000000,16,17,2024
180.00,0.78,51.16506851,2.67696230,27.47656570,4.829353333000001,-75.678687999999993,5.59304000,11.00,1454.20000000,16,17,2024
180.00,0.75,50.37723145,15.74409748,27.57557332,4.829343000000000,-75.678669499999999,4.05588000,11.00,1452.70000000,16,17,2024
240.00,0.92,51.25930355,2.12147173,27.55892279,4.829328333000001,-75.678619833000002,11.90836000,11.00,1452.70000000,16,17,2024
240.00,1.01,50.69255640,5.15186565,27.42788754,4.829317667000000,-75.678590000000003,9.94524000,7.00,1451.30000000,16,17,2024
240.00,0.88,51.26255662,2.05918912,27.58712410,4.829317667000000,-75.678590000000003,9.94524000,7.00,1451.30000000,16,17,2024
240.00,0.86,51.32334001,1.93990019,27.54535276,4.829344667000000,-75.678499000000005,10.38972000,12.00,1453.80000000,16,17,2024
210.00,0.86,51.34161067,1.91674312,27.55992431,4.829344667000000,-75.678499000000005,10.38972000,12.00,1453.80000000,16,17,2024
210.00,0.86,51.27546492,1.95873014,27.53653502,4.829376667000000,-75.678409499999998,11.14904000,12.00,1454.00000000,16,17,2024
210.00,0.75,51.49016753,1.26297109,27.58156404,4.829389500000000,-75.678382833000004,11.14904000,12.00,1454.50000000,16,17,2024
180.00,0.79,51.43220644,1.44712495,27.52632734,4.829414333000000,-75.678337666999997,8.51920000,12.00,1454.50000000,16,17,2024
150.00,0.71,51.49414845,1.28784505,27.53500025,4.829423500000000,-75.678315833000002,7.66728000,12.00,1454.20000000,16,17,2024
240.00,1.03,49.00715431,14.78844601,27.22756692,4.829443500000000,-75.678274500000002,7.18576000,12.00,1454.20000000,16,17,2024
330.00,1.22,48.86035025,16.76476742,27.28119354,4.829444667000000,-75.678247999999994,8.01916000,12.00,1453.60000000,16,17,2024
270.00,1.43,48.93078887,13.65076237,27.33992818,4.829444667000000,-75.678247999999994,8.01916000,12.00,1453.60000000,16,17,2024
300.00,0.93,51.39150593,1.07386198,27.61888467,4.829350333000000,-75.678116833000004,16.05684000,11.00,1451.80000000,16,17,2024
300.00,0.59,51.44685268,1.01513877,27.64173991,4.829350333000000,-75.678116833000004,16.05684000,11.00,1451.80000000,16,17,2024
180.00,0.73,51.39655636,1.34228302,27.59910864,4.829313667000000,-75.678061999999997,9.50076000,12.00,1453.60000000,16,17,2024
180.00,0.68,51.41360898,1.36999054,27.61852000,4.829301667000001,-75.678041332999992,9.50076000,11.00,1454.10000000,16,17,2024
210.00,1.01,48.93552736,17.45826520,27.26000608,4.829296667000001,-75.678011833000002,6.20420000,11.00,1457.70000000,16,17,2024
270.00,1.02,50.17552626,9.73441154,27.41034608,4.829290500000000,-75.677990167000004,8.09324000,11.00,1458.40000000,16,17,2024
270.00,1.06,50.66873027,4.93909697,27.47158646,4.829270667000001,-75.677924500000006,12.64916000,11.00,1458.40000000,16,17,2024
300.00,1.22,49.44621475,12.20301963,27.30350134,4.829264000000001,-75.677889332999992,13.94556000,12.00,1459.30000000,16,17,2024
300.00,0.87,51.31704183,1.27408202,27.57527366,4.829264000000001,-75.677889332999992,13.94556000,12.00,1459.30000000,16,17,2024
300.00,0.66,51.36757581,1.09058421,27.58744324,4.829242167000001,-75.677770167000009,15.89016000,11.00,1459.90000000,16,17,2024
240.00,0.51,51.42127375,0.91729002,27.60434324,4.829232833000000,-75.677729166999991,15.89016000,12.00,1460.00000000,16,17,2024
210.00,0.45,51.45690897,0.88177972,27.62909116,4.829224000000000,-75.677661499999997,10.14896000,12.00,1459.50000000,16,17,2024
150.00,0.65,51.38346981,2.61628490,27.57674623,4.829216167000001,-75.677632500000004,9.22296000,12.00,1458.70000000,16,17,2024
180.00,0.82,51.00286064,3.42612638,27.37369747,4.829204333000000,-75.677585332999992,8.40808000,12.00,1458.70000000,16,17,2024
180.00,0.80,51.31852725,2.13764958,27.52544283,4.829200500000000,-75.677562832999996,8.24140000,12.00,1456.80000000,16,17,2024
180.00,0.99,48.90919086,14.26545073,27.23945255,4.829200500000000,-75.677562832999996,8.24140000,12.00,1456.80000000,16,17,2024
300.00,0.92,51.23363549,1.93694100,27.49591336,4.829191667000000,-75.677485833000002,11.63056000,12.00,1454.70000000,16,18,2024
240.00,0.88,51.29245812,1.45139624,27.39725578,4.829191667000000,-75.677485833000002,11.63056000,12.00,1454.70000000,16,18,2024
240.00,0.71,51.41375752,1.04787134,27.54722609,4.829191667000000,-75.677388667000000,11.79724000,12.00,1454.60000000,16,18,2024
