Velocidad [RPM],Aceleracion [V_Acc], Voltaje[V],Corriente[A],Temperatura[°C],Latitud,Longitud,Velocidad[GPS: km/h],Satelites, Altitud, Hora, Minutos, Year
330.00,1.63,52.46158764,17.14849923,27.53853646,4.806443667000000,-75.704445666999999,13.11216000,6.00,1388.60000000,16,8,2024
360.00,1.63,52.49832208,16.82836213,27.48210139,4.806423500000001,-75.704583000000003,15.57532000,6.00,1390.20000000,16,8,2024
390.00,1.63,52.44196525,16.92824881,27.53542817,4.806430833000001,-75.704634333000004,15.57532000,6.00,1391.00000000,16,8,2024
390.00,1.63,52.48183392,16.60222124,27.59429744,4.806459333000001,-75.704735666999996,17.61252000,6.00,1391.90000000,16,8,2024
390.00,1.62,52.77147596,16.06095435,27.76414680,4.806481167000001,-75.704792999999996,18.89040000,6.00,1393.20000000,16,8,2024
450.00,1.61,53.35490438,11.54702821,27.65875720,4.806481167000001,-75.704792999999996,18.89040000,6.00,1393.20000000,16,8,2024
420.00,1.60,53.77725385,10.16937086,27.84777913,4.806571500000001,-75.704972333000002,20.53868000,6.00,1397.40000000,16,8,2024
420.00,1.60,54.08397822,8.03879460,27.85513090,4.806600333000001,-75.705023833000000,20.53868000,6.00,1398.10000000,16,8,2024
360.00,1.59,54.14924758,8.01976923,27.85102031,4.806662167000000,-75.705145500000003,22.94628000,6.00,1401.50000000,16,8,2024
270.00,1.43,54.37137728,7.36701618,27.79088893,4.806693500000000,-75.705199167000003,24.05748000,6.00,1402.90000000,16,8,2024
270.00,0.31,56.13263978,0.89611505,27.88724890,4.806769833000000,-75.705311167000006,24.24268000,6.00,1402.90000000,16,8,2024
300.00,1.31,56.00092759,2.06516334,27.81873599,4.806812667000000,-75.705383166999995,24.11304000,6.00,1406.10000000,16,8,2024
420.00,1.27,56.03075482,1.92749112,27.84870654,4.806812667000000,-75.705383166999995,24.11304000,6.00,1406.10000000,16,8,2024
420.00,1.58,54.10513060,7.41263240,27.89103242,4.806885333000001,-75.705519332999999,15.27900000,6.00,1406.50000000,16,8,2024
270.00,1.56,54.85993192,5.81860508,27.91967472,4.806902000000000,-75.705555333000003,15.27900000,6.00,1406.80000000,16,8,2024
240.00,1.56,55.34985315,5.49849590,27.89458502,4.806922167000000,-75.705623500000003,14.96416000,6.00,1405.50000000,16,8,2024
240.00,1.54,55.51538835,5.73591521,27.84624328,4.806925667000000,-75.705642332999998,10.77864000,5.00,1405.70000000,16,8,2024
240.00,1.56,55.19590422,3.78795738,27.92117873,4.806989333000000,-75.705743166999992,20.09420000,5.00,1405.70000000,16,8,2024
240.00,1.57,56.33285954,0.81585395,27.90449233,4.807031333000001,-75.705806499999992,20.77944000,6.00,1406.20000000,16,8,2024
240.00,1.56,54.85314355,6.50547259,27.89403092,4.807031333000001,-75.705806499999992,20.77944000,6.00,1406.20000000,16,8,2024
240.00,1.56,55.29254564,5.03842531,27.92048707,4.807138333000001,-75.705967999999996,15.57532000,5.00,1403.70000000,16,8,2024
240.00,1.54,55.93372719,3.26773982,27.89303029,4.807138333000001,-75.705967999999996,15.57532000,5.00,1403.70000000,16,8,2024
240.00,1.54,55.42208912,5.46390685,27.88560661,4.807184833000000,-75.706097666999996,15.61236000,6.00,1395.20000000,16,8,2024
300.00,1.55,55.36386066,5.98715339,27.93300810,4.807174000000000,-75.706124166999995,10.44528000,6.00,1393.40000000,16,8,2024
270.00,1.56,56.43625963,1.05827039,27.92468296,4.807129333000000,-75.706139832999994,8.53772000,6.00,1393.40000000,16,8,2024
240.00,1.57,55.21032765,6.26819286,27.92971495,4.807130333000000,-75.706170999999997,7.53764000,6.00,1388.90000000,16,8,2024
270.00,1.56,55.35423514,5.22976777,27.94362127,4.807130333000000,-75.706170999999997,7.53764000,6.00,1388.90000000,16,8,2024
240.00,1.50,55.37061932,4.90325166,27.93660522,4.807349500000000,-75.706512833000001,22.89072000,6.00,1391.00000000,16,8,2024
240.00,1.55,55.70155604,3.76764783,27.94615519,4.807349500000000,-75.706512833000001,22.89072000,6.00,1390.30000000,16,8,2024
240.00,1.56,55.84182425,4.07846068,27.94584823,4.807397833000000,-75.706622167000006,18.09404000,6.00,1389.50000000,16,8,2024
270.00,1.56,55.70059052,3.76428384,27.95110613,4.807444833000000,-75.706714332999993,23.89080000,6.00,1392.50000000,16,8,2024
270.00,1.57,55.20942154,7.00048118,27.95383671,4.807532500000000,-75.706894667000002,27.00216000,6.00,1392.50000000,16,9,2024
240.00,1.56,55.58615376,4.64101422,27.93815259,4.807609167000000,-75.707017667000000,22.57588000,6.00,1397.90000000,16,9,2024
300.00,1.56,55.37996261,5.16086885,27.93629511,4.807609167000000,-75.707017667000000,22.57588000,6.00,1397.90000000,16,9,2024
300.00,0.29,56.56569912,0.90598368,27.96519629,4.807699500000000,-75.707214667000002,27.11328000,6.00,1398.20000000,16,9,2024
360.00,1.59,54.32650275,10.12417339,27.94121492,4.807699500000000,-75.707214667000002,27.11328000,6.00,1402.70000000,16,9,2024
360.00,1.55,53.74551042,11.72753892,27.94637724,4.807786167000000,-75.707345166999999,23.61300000,5.00,1401.70000000,16,9,2024
420.00,1.55,53.17184122,15.86299558,27.72957506,4.807814167000000,-75.707401166999996,20.68684000,5.00,1401.70000000,16,9,2024
390.00,1.62,53.06037530,16.92385190,27.71915331,4.807876167000000,-75.707503499999999,18.40888000,5.00,1401.70000000,16,9,2024
420.00,1.61,53.12586747,15.46728742,27.79808926,4.807922667000000,-75.707625832999996,20.94612000,6.00,1405.00000000,16,9,2024
420.00,1.62,53.12941762,16.12891805,27.78786255,4.807922667000000,-75.707625832999996,20.94612000,6.00,1405.00000000,16,9,2024
420.00,1.55,53.15557587,14.84970966,27.80114273,4.807969667000000,-75.707747166999990,21.68692000,6.00,1407.50000000,16,9,2024
390.00,1.61,52.79625277,15.65629882,27.74525232,4.807993000000000,-75.707804833000000,19.31636000,6.00,1410.00000000,16,9,2024
420.00,1.62,52.80651702,16.72579542,27.59139242,4.808035500000000,-75.707919833000003,22.26104000,6.00,1410.50000000,16,9,2024
390.00,1.61,52.71384167,16.49091655,27.55210314,4.808050167000001,-75.707967832999996,19.16820000,6.00,1410.80000000,16,9,2024
420.00,1.61,53.01459466,14.83248493,27.82690924,4.808050167000001,-75.707967832999996,19.16820000,6.00,1410.80000000,16,9,2024
420.00,1.60,53.48486377,12.32316003,27.90829123,4.808096000000000,-75.708118500000001,18.37184000,6.00,1412.70000000,16,9,2024
420.00,1.60,53.80185240,10.88454612,27.91285711,4.808112000000001,-75.708176499999995,18.37184000,6.00,1413.80000000,16,9,2024
360.00,1.58,54.31392124,8.53219797,27.90176657,4.808126667000000,-75.708271167000003,18.53852000,6.00,1413.30000000,16,9,2024
300.00,1.57,55.01316785,6.15316126,27.89522389,4.808134500000000,-75.708327332999996,23.11296000,6.00,1413.50000000,16,9,2024
240.00,1.56,55.37473393,4.64038609,27.89502180,4.808157000000000,-75.708454500000001,24.63160000,6.00,1413.50000000,16,9,2024
300.00,1.55,55.89665110,2.59358846,27.89569327,4.808167500000000,-75.708521666999999,26.68732000,6.00,1413.80000000,16,9,2024
300.00,1.56,55.74394993,1.89016622,27.91911685,4.808167500000000,-75.708521666999999,26.68732000,6.00,1413.80000000,16,9,2024
300.00,1.54,56.20154841,1.56539492,27.94225972,4.808184500000001,-75.708724000000007,24.79828000,6.00,1413.60000000,16,9,2024
300.00,1.54,56.24207067,1.58532759,27.95276535,4.808189667000000,-75.708795167000006,24.79828000,6.00,1412.30000000,16,9,2024
330.00,1.48,56.29810071,1.49660766,27.92993361,4.808202833000001,-75.708947167000006,34.70648000,6.00,1410.70000000,16,9,2024
330.00,1.51,56.49338888,0.91149727,27.93478376,4.808205167000000,-75.709013166999996,27.61332000,6.00,1410.60000000,16,9,2024
300.00,1.53,56.36374142,1.58796573,27.93341936,4.808207833000000,-75.709148166999993,26.70584000,6.00,1410.60000000,16,9,2024
300.00,1.55,56.40620958,1.54511329,27.93399384,4.808201333000000,-75.709217499999992,28.09484000,6.00,1407.30000000,16,9,2024
330.00,1.54,56.41515181,1.53483986,27.92391943,4.808201333000000,-75.709217499999992,28.09484000,6.00,1407.30000000,16,9,2024
270.00,1.54,56.38395799,0.92080755,27.92456876,4.808164333000000,-75.709393167000005,27.76148000,6.00,1404.20000000,16,9,2024
270.00,1.48,55.62260597,4.15877762,27.85942115,4.808167333000000,-75.709469499999997,27.76148000,5.00,1404.50000000,16,9,2024
270.00,1.44,55.24762654,5.63274829,27.91453363,4.808154500000000,-75.709607833000003,25.55760000,5.00,1405.80000000,16,9,2024
300.00,1.56,56.51356088,0.96299000,27.93509385,4.808138333000001,-75.709659333000001,20.22384000,6.00,1407.40000000,16,9,2024
300.00,1.57,54.65354767,8.90459551,27.94583191,4.808138333000001,-75.709659333000001,20.22384000,6.00,1407.40000000,16,9,2024
360.00,1.55,54.35215595,9.53782070,27.96508519,4.808094333000000,-75.709887333000001,22.13140000,5.00,1403.10000000,16,9,2024
390.00,1.55,54.24061576,11.38887895,27.91573727,4.808094333000000,-75.709887333000001,22.13140000,5.00,1403.10000000,16,9,2024
390.00,1.59,54.04869950,12.12859316,27.91818710,4.808071167000000,-75.710003333000006,21.07576000,5.00,1402.60000000,16,9,2024
330.00,1.59,54.33456858,9.21934465,27.91053168,4.808069167000001,-75.710053833000001,17.87180000,6.00,1402.40000000,16,9,2024
300.00,1.59,54.36417300,8.15795791,27.91699967,4.808079500000000,-75.710166166999997,14.42708000,5.00,1401.10000000,16,9,2024
270.00,1.58,54.61610023,7.49829542,27.92785804,4.808085500000000,-75.710239832999999,22.63144000,6.00,1402.50000000,16,9,2024
300.00,1.59,54.43599305,10.54919430,27.89904760,4.808085500000000,-75.710239832999999,22.63144000,6.00,1402.50000000,16,9,2024
390.00,1.59,54.31291115,10.99127244,27.89377342,4.808136500000000,-75.710434500000003,15.42716000,7.00,1410.90000000,16,9,2024
360.00,0.93,56.40669977,0.81413706,27.90420540,4.808108667000000,-75.710499833000000,15.42716000,7.00,1412.60000000,16,10,2024
420.00,0.72,55.99620395,2.18999377,27.83628184,4.808056000000000,-75.710656833000005,22.64996000,7.00,1412.00000000,16,10,2024
420.00,1.39,56.35524482,0.82273547,27.83035937,4.808045833000000,-75.710714999999995,21.83508000,6.00,1411.80000000,16,10,2024
420.00,0.28,56.51056033,0.80278884,27.86377717,4.808008333000000,-75.710821333000000,21.72396000,6.00,1411.80000000,16,10,2024
300.00,0.28,56.55852455,0.81239226,27.87620437,4.807993500000001,-75.710861332999996,16.90876000,7.00,1416.40000000,16,10,2024
240.00,0.37,56.39297449,2.23935086,27.73849027,4.807993500000001,-75.710861332999996,16.90876000,7.00,1416.40000000,16,10,2024
240.00,1.63,52.96556094,16.92492670,27.52990748,4.807969833000000,-75.710954499999996,9.85264000,7.00,1415.50000000,16,10,2024
360.00,1.61,52.90771869,17.09840234,27.50482737,4.807956500000000,-75.710986500000005,9.85264000,7.00,1416.10000000,16,10,2024
390.00,1.61,54.03246386,10.90133813,27.84297663,4.807917667000000,-75.711073833000002,20.52016000,7.00,1416.40000000,16,10,2024
390.00,1.47,55.13112505,5.79879803,27.80721495,4.807901167000000,-75.711128667000000,22.53884000,7.00,1416.60000000,16,10,2024
240.00,1.48,56.26081667,1.58781219,27.82197379,4.807865500000001,-75.711236999999993,25.74280000,7.00,1416.60000000,16,10,2024
240.00,1.55,56.32971045,1.51614950,27.80218554,4.807802833000001,-75.711351667000004,27.79852000,7.00,1422.90000000,16,10,2024
300.00,1.55,56.38369061,1.51610762,27.88085297,4.807802833000001,-75.711351667000004,27.79852000,7.00,1422.90000000,16,10,2024
270.00,1.55,56.41002711,1.50672754,27.91427595,4.807700333000000,-75.711542499999993,30.76172000,7.00,1423.80000000,16,10,2024
300.00,1.53,56.43239753,1.54360577,27.93290692,4.807700333000000,-75.711542499999993,30.76172000,7.00,1425.50000000,16,10,2024
300.00,0.28,56.62594776,0.81912023,27.95463372,4.807624667000000,-75.711681666999997,32.55816000,7.00,1423.80000000,16,10,2024
330.00,0.28,56.64591180,0.82921219,27.95178222,4.807581500000000,-75.711753000000001,33.20636000,7.00,1423.30000000,16,10,2024
330.00,0.28,56.66329122,0.83198992,27.95623108,4.807581500000000,-75.711753000000001,33.20636000,7.00,1423.30000000,16,10,2024
330.00,0.53,56.69050411,0.80969828,27.96788903,4.807466167000001,-75.711978000000001,35.59544000,7.00,1425.80000000,16,10,2024
360.00,0.29,56.72195045,0.82103254,27.97624993,4.807466167000001,-75.711978000000001,35.59544000,7.00,1425.80000000,16,10,2024
360.00,0.29,56.72089581,0.82167463,27.98599004,4.807337333000000,-75.712208667000000,37.05852000,7.00,1427.80000000,16,10,2024
360.00,0.29,56.74328109,0.82118608,28.00087648,4.807298000000001,-75.712291667000002,36.70664000,7.00,1428.10000000,16,10,2024
360.00,0.28,56.74487048,0.82309839,28.01304077,4.807207333000000,-75.712462499999997,38.18824000,7.00,1428.10000000,16,10,2024
360.00,0.28,56.75433261,0.82308443,28.01797082,4.807165333000001,-75.712552000000004,38.91052000,7.00,1429.00000000,16,10,2024
390.00,0.29,56.76187854,0.81265747,28.03670048,4.807165333000001,-75.712552000000004,38.91052000,7.00,1429.00000000,16,10,2024
420.00,0.29,56.77878262,0.81518395,28.03948856,4.807024500000000,-75.712806666999998,41.24404000,7.00,1429.50000000,16,10,2024
390.00,0.28,56.78257044,0.81551895,28.05321352,4.806971833000001,-75.712902999999993,41.24404000,7.00,1427.50000000,16,10,2024
360.00,0.28,56.79283470,0.81895273,28.04741204,4.806875833000001,-75.713070000000000,37.31780000,7.00,1427.70000000,16,10,2024
360.00,0.29,56.80248993,0.82131171,28.05552134,4.806826833000000,-75.713158332999999,38.66976000,7.00,1427.60000000,16,10,2024
390.00,0.28,56.81562104,0.81456978,28.05323647,4.806723667000000,-75.713318166999998,38.29936000,7.00,1427.60000000,16,10,2024
360.00,0.29,56.83141105,0.81621687,28.05785557,4.806668833000000,-75.713399499999995,39.11424000,7.00,1428.70000000,16,10,2024
390.00,0.27,56.83879359,0.82004149,28.05772115,4.806668833000000,-75.713399499999995,39.11424000,7.00,1428.70000000,16,10,2024
390.00,0.29,56.85422711,0.82004149,28.05274805,4.806525500000001,-75.713662499999996,40.83660000,7.00,1428.00000000,16,10,2024
390.00,0.29,56.86989829,0.81254580,28.04982426,4.806474833000001,-75.713755332999994,40.83660000,7.00,1427.70000000,16,10,2024
390.00,0.29,56.86287225,0.82177234,28.04720557,4.806383667000001,-75.713938832999998,39.18832000,7.00,1427.40000000,16,10,2024
420.00,0.30,56.87327019,0.82087900,28.04898848,4.806332333000001,-75.714033832999998,41.98484000,7.00,1427.70000000,16,10,2024
420.00,0.29,56.87343359,0.81056370,28.03839426,4.806332333000001,-75.714033832999998,41.98484000,7.00,1427.70000000,16,10,2024
420.00,0.28,56.88374240,0.81602145,28.03167214,4.806184167000000,-75.714348333000005,43.72572000,7.00,1422.50000000,16,10,2024
390.00,0.29,56.89131804,0.82245630,28.00310800,4.806184167000000,-75.714348333000005,43.72572000,7.00,1422.50000000,16,10,2024
390.00,0.31,56.90575633,0.80768826,27.99473580,4.806055000000000,-75.714654667000003,41.33664000,7.00,1410.40000000,16,10,2024
360.00,1.02,56.68653804,1.59153910,27.91743027,4.806013000000000,-75.714748166999994,38.42900000,7.00,1404.00000000,16,10,2024
330.00,1.20,56.89415519,0.82205151,27.97643627,4.805938333000001,-75.714921000000003,33.96568000,7.00,1404.00000000,16,10,2024
330.00,0.29,56.89702206,0.81367643,28.00970218,4.805901833000000,-75.714997499999991,32.35444000,7.00,1392.70000000,16,11,2024
300.00,1.26,56.72569371,2.24311964,27.96299393,4.805901833000000,-75.714997499999991,32.35444000,7.00,1392.70000000,16,11,2024
240.00,1.57,55.02111485,8.58307653,27.96851323,4.805770500000000,-75.715247500000000,25.03904000,7.00,1391.00000000,16,11,2024
240.00,1.57,55.14782117,8.90050569,27.96193202,4.805770500000000,-75.715247500000000,25.03904000,7.00,1390.30000000,16,11,2024
210.00,1.58,55.06740053,8.22257158,27.95091017,4.805730333000000,-75.715365000000005,22.48328000,7.00,1392.10000000,16,11,2024
240.00,1.58,54.75679921,8.89127915,27.94851951,4.805708333000000,-75.715421500000008,23.87228000,7.00,1393.60000000,16,11,2024
240.00,1.58,55.27535933,6.63397410,27.95729277,4.805663833000000,-75.715539832999994,24.07600000,7.00,1393.60000000,16,11,2024
240.00,1.17,56.66791087,0.85271823,27.91113177,4.805631000000000,-75.715665500000000,24.05748000,7.00,1393.20000000,16,11,2024
300.00,0.29,56.73800784,0.87883449,27.95529356,4.805631000000000,-75.715665500000000,24.05748000,7.00,1393.20000000,16,11,2024
330.00,1.29,56.69304418,1.32965062,27.96308869,4.805609167000000,-75.715783999999999,24.18712000,7.00,1393.00000000,16,11,2024
270.00,1.56,55.65030905,5.21109137,27.95363746,4.805601667000001,-75.715846666999997,23.65004000,7.00,1392.90000000,16,11,2024
270.00,1.55,56.30817186,2.03910291,27.95729277,4.805606833000000,-75.715969999999996,25.63168000,7.00,1391.50000000,16,11,2024
240.00,1.49,56.64842216,1.50713234,27.96433689,4.805611833000001,-75.716036999999998,26.37248000,7.00,1392.60000000,16,11,2024
300.00,1.37,56.67780377,1.36211798,27.91226677,4.805611833000001,-75.716036999999998,26.37248000,7.00,1392.60000000,16,11,2024
300.00,1.22,56.72634730,1.25367476,27.93627552,4.805667333000000,-75.716238499999999,28.31708000,7.00,1392.50000000,16,11,2024
300.00,0.28,56.84145249,0.83758726,27.97821795,4.805667333000000,-75.716238499999999,28.31708000,7.00,1392.50000000,16,11,2024
330.00,0.29,56.84813688,0.84724651,27.96975514,4.805765000000000,-75.716448833000002,32.57668000,7.00,1392.70000000,16,11,2024
300.00,0.29,56.86688288,0.84184459,27.96801975,4.805797167000000,-75.716518666999998,30.00240000,7.00,1392.70000000,16,11,2024
300.00,0.28,56.87053702,0.83444661,27.98505806,4.805870833000001,-75.716662000000001,33.07672000,7.00,1392.70000000,16,11,2024
300.00,0.28,56.89017427,0.83307868,27.97942760,4.805908000000000,-75.716733666999997,32.18776000,6.00,1392.50000000,16,11,2024
300.00,0.28,56.89069417,0.83226909,27.98911648,4.805908000000000,-75.716733666999997,32.18776000,6.00,1392.50000000,16,11,2024
360.00,0.28,56.90364703,0.84120250,27.97941125,4.806032000000000,-75.716925499999998,31.42844000,6.00,1388.70000000,16,11,2024
300.00,0.29,56.91163859,0.83976478,27.97601456,4.806066500000000,-75.716989333000004,31.42844000,6.00,1387.80000000,16,11,2024
330.00,0.28,56.91606514,0.84731630,27.94539107,4.806142333000001,-75.717127500000005,32.92856000,4.00,1385.30000000,16,11,2024
360.00,0.28,56.93717296,0.85102925,27.85642963,4.806171167000001,-75.717191166999997,29.52088000,6.00,1381.20000000,16,11,2024
330.00,0.29,56.95113591,0.85270427,27.93683047,4.806262833000000,-75.717359999999995,35.20652000,6.00,1381.20000000,16,11,2024
360.00,0.29,56.93900002,0.83679163,27.93666072,4.806295833000000,-75.717421166999994,30.85432000,7.00,1372.20000000,16,11,2024
360.00,0.28,56.95131416,0.83899707,27.88475943,4.806295833000000,-75.717421166999994,30.85432000,7.00,1372.20000000,16,11,2024
390.00,0.29,56.94813536,0.84258439,27.87059256,4.806429000000000,-75.717659499999996,33.57676000,6.00,1367.20000000,16,11,2024
390.00,0.28,56.96370256,0.84152355,27.98798490,4.806460333000001,-75.717726333000001,33.57676000,6.00,1363.80000000,16,11,2024
390.00,0.30,56.96814397,0.84733026,27.99608356,4.806546667000000,-75.717878999999994,35.91028000,6.00,1358.90000000,16,11,2024
420.00,0.26,56.95752321,0.84675797,28.01333537,4.806603000000000,-75.717979499999996,42.04040000,6.00,1358.10000000,16,11,2024
450.00,0.29,56.96469779,0.84243085,28.01740771,4.806603000000000,-75.717979499999996,42.04040000,6.00,1358.10000000,16,11,2024
450.00,0.28,56.96680709,0.84014166,27.99425822,4.806757000000001,-75.718293666999993,43.31828000,6.00,1353.00000000,16,11,2024
420.00,0.28,56.97702678,0.84361731,27.96740536,4.806757000000001,-75.718293666999993,43.31828000,6.00,1353.00000000,16,11,2024
360.00,0.27,56.99220777,0.84093729,27.95710330,4.806864000000000,-75.718724167000006,48.54092000,7.00,1357.40000000,16,11,2024
360.00,0.29,56.99479240,0.84046270,27.98413265,4.806891500000000,-75.718845500000000,48.83724000,7.00,1356.30000000,16,11,2024
390.00,0.29,56.98819714,0.83891332,28.00704141,4.806948167000000,-75.719091167000005,48.04088000,7.00,1356.30000000,16,11,2024
450.00,0.30,56.99926351,0.84000208,28.02234508,4.806974500000000,-75.719210167000001,46.00368000,7.00,1357.20000000,16,11,2024
420.00,0.29,56.99309902,0.85038716,28.00629854,4.806974500000000,-75.719210167000001,46.00368000,7.00,1357.20000000,16,11,2024
450.00,0.30,56.99858022,0.83768497,27.98832830,4.807050167000000,-75.719555999999998,45.50364000,7.00,1358.50000000,16,11,2024
420.00,0.28,56.99183641,0.83356723,27.99711732,4.807076167000000,-75.719670332999999,45.50364000,6.00,1360.10000000,16,11,2024
360.00,0.28,57.00128369,0.83975082,27.99623404,4.807100667000001,-75.719870832999998,38.37344000,5.00,1360.80000000,16,12,2024
360.00,0.28,56.99327727,0.84230522,27.97715873,4.807122667000000,-75.719966166999999,38.11416000,5.00,1360.50000000,16,12,2024
330.00,0.27,57.01080523,0.83217138,27.97743661,4.807159833000000,-75.720144000000004,34.20644000,5.00,1360.50000000,16,12,2024
330.00,0.28,57.01012193,0.84421753,27.99582840,4.807180667000000,-75.720229333000004,34.02124000,6.00,1361.00000000,16,12,2024
330.00,0.29,56.99853566,0.82616925,28.01501137,4.807180667000000,-75.720229333000004,34.02124000,6.00,1361.00000000,16,12,2024
330.00,0.29,57.01318190,0.84417565,28.00100736,4.807235667000001,-75.720473333000004,32.76188000,6.00,1360.50000000,16,12,2024
300.00,0.28,57.00836914,0.85114092,27.99711078,4.807243833000001,-75.720551499999997,32.76188000,7.00,1360.30000000,16,12,2024
300.00,0.29,57.01142910,0.83665205,27.99322456,4.807264500000001,-75.720699999999991,29.81720000,7.00,1362.70000000,16,12,2024
270.00,0.28,57.02109919,0.82822114,27.97674683,4.807277500000000,-75.720776499999997,29.61348000,6.00,1362.30000000,16,12,2024
270.00,0.28,57.01150338,0.83473974,27.98831521,4.807277500000000,-75.720776499999997,29.61348000,6.00,1362.30000000,16,12,2024
270.00,0.28,57.01992571,0.84056041,27.98353098,4.807309833000000,-75.720992499999990,26.81696000,7.00,1361.30000000,16,12,2024
240.00,0.28,57.03041277,0.83850852,27.98217729,4.807329167000000,-75.721071832999999,26.81696000,7.00,1358.70000000,16,12,2024
270.00,0.28,57.02644670,0.84125834,27.97469065,4.807363500000001,-75.721226832999999,27.22440000,7.00,1354.70000000,16,12,2024
270.00,0.29,57.03290828,0.83822935,27.97958780,4.807363667000000,-75.721295999999993,27.35404000,7.00,1353.90000000,16,12,2024
270.00,0.29,57.04024625,0.85070821,27.97005582,4.807350667000000,-75.721428166999995,26.27988000,7.00,1353.90000000,16,12,2024
270.00,0.29,57.03570087,0.84674401,27.97505676,4.807348667000001,-75.721499167000008,27.87260000,7.00,1352.20000000,16,12,2024
270.00,0.28,57.05080759,0.84155146,27.96136351,4.807348667000001,-75.721499167000008,27.87260000,7.00,1352.20000000,16,12,2024
270.00,0.28,57.03319051,0.84899132,27.96926491,4.807371667000000,-75.721781667000005,27.72444000,7.00,1350.90000000,16,12,2024
270.00,0.28,57.04629191,0.83584246,27.95537849,4.807371667000000,-75.721781667000005,27.72444000,7.00,1350.00000000,16,12,2024
240.00,0.29,57.04185051,0.83621933,27.97086637,4.807382833000001,-75.721917666999996,26.44656000,7.00,1348.20000000,16,12,2024
270.00,0.28,57.02865998,0.82702071,27.96918320,4.807387500000000,-75.721982499999995,26.37248000,7.00,1348.00000000,16,12,2024
270.00,0.28,57.04609881,0.84057437,27.97687105,4.807389500000001,-75.722113500000007,26.52064000,7.00,1348.00000000,16,12,2024
270.00,0.28,57.05230786,0.83666601,27.97590015,4.807392000000000,-75.722242667000001,25.53908000,7.00,1347.40000000,16,12,2024
240.00,0.29,57.04534124,0.84201209,27.96945446,4.807392000000000,-75.722242667000001,25.53908000,7.00,1347.40000000,16,12,2024
240.00,0.29,57.03942927,0.84357544,27.96897404,4.807395333000000,-75.722369166999996,25.20572000,7.00,1345.10000000,16,12,2024
240.00,0.28,57.04110780,0.83205972,27.97274249,4.807396333000000,-75.722432832999997,25.46500000,7.00,1344.30000000,16,12,2024
300.00,0.29,57.04186536,0.83804789,27.97998340,4.807401667000000,-75.722557667000005,24.20564000,7.00,1344.30000000,16,12,2024
420.00,0.29,57.05634820,0.82847239,27.96024939,4.807404000000000,-75.722616166999996,22.40920000,7.00,1342.00000000,16,12,2024
450.00,0.28,57.04590570,0.84589254,27.95415355,4.807404000000000,-75.722616166999996,22.40920000,7.00,1342.00000000,16,12,2024
360.00,0.29,57.04390039,0.84453857,27.95112246,4.807408833000001,-75.722785833000001,23.81672000,7.00,1340.70000000,16,12,2024
450.00,0.28,57.05697208,0.83281347,27.95677989,4.807406667000001,-75.722841000000000,23.81672000,7.00,1340.20000000,16,12,2024
390.00,0.28,57.04428659,0.84575296,27.94751694,4.807417167000000,-75.722955166999996,22.39068000,7.00,1337.90000000,16,12,2024
390.00,0.28,57.05808615,0.83991832,27.93191796,4.807426000000000,-75.723008332999999,21.18688000,7.00,1337.30000000,16,12,2024
360.00,0.29,57.05795246,0.83623329,27.93268497,4.807451000000001,-75.723104500000006,17.98292000,7.00,1337.30000000,16,12,2024
330.00,0.29,57.05111953,0.84695338,27.92663756,4.807466667000000,-75.723148499999997,18.63112000,7.00,1334.60000000,16,12,2024
300.00,0.28,57.07383160,0.85303927,27.91264511,4.807466667000000,-75.723148499999997,18.63112000,7.00,1334.60000000,16,12,2024
240.00,0.74,54.27825630,14.57220167,27.74537876,4.807525000000000,-75.723284000000008,11.20460000,7.00,1334.10000000,16,12,2024
270.00,1.22,53.44509908,16.65254146,27.53942139,4.807525000000000,-75.723284000000008,11.20460000,7.00,1334.70000000,16,12,2024
330.00,1.62,53.31971478,16.55647940,27.53285428,4.807571333000001,-75.723338000000000,14.11224000,7.00,1336.50000000,16,12,2024
360.00,1.27,56.61543099,1.09827532,27.87668972,4.807588500000000,-75.723378667000007,17.09396000,7.00,1337.80000000,16,12,2024
450.00,0.28,56.77802506,0.83737789,27.92577282,4.807588500000000,-75.723378667000007,17.09396000,7.00,1337.80000000,16,12,2024
360.00,0.30,56.83288162,0.82764885,27.93494697,4.807613500000001,-75.723546999999999,23.03888000,7.00,1335.50000000,16,12,2024
270.00,0.84,56.71424112,1.43235691,27.86635269,4.807600167000001,-75.723602000000003,23.03888000,7.00,1336.00000000,16,12,2024
300.00,1.02,56.74227100,1.48276088,27.88341703,4.807539500000000,-75.723707167000000,26.07616000,7.00,1336.60000000,16,13,2024
270.00,1.54,56.64184175,1.58682114,27.91128832,4.807503167000001,-75.723758000000005,25.92800000,7.00,1336.50000000,16,13,2024
240.00,1.55,56.09828201,3.94873083,27.90649769,4.807458000000001,-75.723871333000003,24.77976000,7.00,1336.50000000,16,13,2024
240.00,1.48,56.27286343,3.66711906,27.88657764,4.807453500000001,-75.723934999999995,25.00200000,7.00,1336.90000000,16,13,2024
270.00,1.51,56.68884044,1.46920722,27.83975916,4.807453500000001,-75.723934999999995,25.00200000,7.00,1336.90000000,16,13,2024
240.00,1.49,56.11493357,3.83442506,27.87296026,4.807440167000001,-75.724090833000001,15.61236000,7.00,1334.60000000,16,13,2024
240.00,1.55,55.80607019,5.15989176,27.92869021,4.807435833000000,-75.724141333000005,15.61236000,7.00,1333.40000000,16,13,2024
